pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2h|3j,2h,3j,,2159,2159,99.0,323,961,1.009572,False,True,585,False,16,384,5.6224,0.212,IMEM overflow: 585/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,a1335f7e7abd7a1e1d1e30739f5c548d0f2502868d7479bd9a7c9457814ac5c2,True,tb_2h_3j_none
2h|3c,2h,3c,,2168,2168,99.0,323,961,1.009572,False,True,585,False,16,384,5.6458,0.189,IMEM overflow: 585/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,0039cf18a4ef4b3daf02928ce9d911f7c73061d9dfd1300a764876022055f477,True,tb_2h_3c_none
2h|3h,2h,3h,,2211,2211,99.0,323,961,1.009572,False,True,576,False,16,384,5.7578,1.564,IMEM overflow: 576/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,71697c8b8ab936e866cc7f890fe55f9c56fc077675729eb7ee9e422f8c897ff5,True,tb_2h_3h_none
2m|3h,2m,3h,,2229,2229,70.0,337,1018,1.053331,False,True,674,False,16,384,5.8047,2.984,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,7299fe3780c0f728cc8f0bde086ceaa0072743f9f2461681be43d647d6df3076,True,tb_2m_3h_none
2a|3h,2a,3h,,2254,2254,70.0,340,1019,1.062708,False,True,679,False,16,384,5.8698,2.115,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,2b96bab90889e58f056616fabdd795c80382036c2a2690fa98706dfa6e90cf08,True,tb_2a_3h_none
2h|3d,2h,3d,,2267,2267,99.0,323,961,1.009572,False,True,584,False,16,384,5.9036,0.187,IMEM overflow: 584/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,953bbd7833c2ee65c72dc0c4550b7ef4f51ed13d4037af31bc4081ce6f96c222,True,tb_2h_3d_none
2a|3i,2a,3i,,2270,2270,70.0,340,1019,1.062708,False,True,679,False,16,384,5.9115,0.364,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,aed3e7f1c7d027b7f315d3946c01910c6b987d37deb01ea85e5e5414beda5838,True,tb_2a_3i_none
2h|3f,2h,3f,,2281,2281,99.0,323,961,1.009572,False,True,573,False,16,384,5.9401,0.076,IMEM overflow: 573/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,2285cd89b4fad91b7a5ac764bd6936d36bc93e0ccace103fdbce54213df5c9aa,True,tb_2h_3f_none
2a|3b,2a,3b,,2336,2336,70.0,340,1019,1.062708,False,True,679,False,16,384,6.0833,0.352,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,01cd42856e48e7c81164a7624e8cab3dda0f61be82820833808ebc4f334fbff3,True,tb_2a_3b_none
2h|3b,2h,3b,,2406,2406,99.0,323,961,1.009572,False,True,596,False,16,384,6.2656,0.084,IMEM overflow: 596/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,91535b049cf970d6a07b84a0e1d643a616b8374ce716062035a07efb84f6a40a,True,tb_2h_3b_none
2h|3i,2h,3i,,2436,2436,99.0,323,961,1.009572,False,True,590,False,16,384,6.3438,0.1,IMEM overflow: 590/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,0833fbc512775dfcc0624f4802581632e4afcb934fee6edb4c32918bbd39bfe8,True,tb_2h_3i_none
2h|3e,2h,3e,,2466,2466,99.0,323,961,1.009572,False,True,587,False,16,384,6.4219,0.104,IMEM overflow: 587/512,E_IMEM_OF,cfe0e473d9fd39b25eda5d15e06d008e818a674e2f142607584bbec97eab3525,1ed3a6faca8ad85c84f24780fbb4fbc058153213d795e2f5a3e559ee54a4ae18,True,tb_2h_3e_none
