pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2a|3f,2a,3f,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.015,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2a|3g,2a,3g,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.015,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2a|3i,2a,3i,,154,154,33.0,59,123,1.477308,False,True,93,True,16,48,3.2083,0.039,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,feebd417455430551a45a76dd3fb52d273fecc5b35d284e60ccfa7d8ff68b91f,True,tb_2a_3i_none
2m|3i,2m,3i,,154,154,33.0,59,123,1.477308,False,True,93,True,16,48,3.2083,0.025,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,feebd417455430551a45a76dd3fb52d273fecc5b35d284e60ccfa7d8ff68b91f,False,
2m|3h,2m,3h,,158,158,33.0,59,123,1.477308,False,True,91,True,16,48,3.2917,2.679,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,10b5c2c0e6c0079b54b5b3f23490f3dda9df718850dd17502d6a8b6012f5bd21,True,tb_2m_3h_none
2a|3h,2a,3h,,158,158,33.0,59,123,1.477308,False,True,91,True,16,48,3.2917,3.475,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,10b5c2c0e6c0079b54b5b3f23490f3dda9df718850dd17502d6a8b6012f5bd21,False,
2q|3a,2q,3a,,160,160,26.0,46,24,1.1518,False,True,85,True,16,48,3.3333,0.011,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3c,2q,3c,,160,160,26.0,46,24,1.1518,False,True,85,True,16,48,3.3333,0.117,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3f,2q,3f,,160,160,26.0,46,24,1.1518,False,True,85,True,16,48,3.3333,0.011,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3i,2q,3i,,161,161,26.0,46,24,1.1518,False,True,85,True,16,48,3.3542,0.011,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,True,tb_2q_3i_none
2q|3j,2q,3j,,161,161,26.0,46,24,1.1518,False,True,85,True,16,48,3.3542,0.066,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3b,2q,3b,,161,161,26.0,46,24,1.1518,False,True,85,True,16,48,3.3542,0.012,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3d,2q,3d,,161,161,26.0,46,24,1.1518,False,True,85,True,16,48,3.3542,0.14,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3e,2q,3e,,161,161,26.0,46,24,1.1518,False,True,85,True,16,48,3.3542,0.034,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3h,2q,3h,,162,162,26.0,46,24,1.1518,False,True,85,True,16,48,3.375,4.111,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2q|3g,2q,3g,,163,163,26.0,46,24,1.1518,False,True,85,True,16,48,3.3958,0.017,,E_OK,f37c01d968b1e44a01a062990e4f529faa4872c4a9f862681d62873dd621c251,bcb7883f1b2d1c33dd2547cafe585c14730f343023accd1a00d73bd361a413ad,False,
2d|3d,2d,3d,,206,206,31.0,59,57,1.477308,False,True,99,True,16,48,4.2917,0.162,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,5807be48aafd003f905bfbd81d90c58f451b86e3076bcd977095c6486050d416,True,tb_2d_3d_none
2d|3f,2d,3f,,206,206,31.0,59,57,1.477308,False,True,99,True,16,48,4.2917,0.047,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,a8b8dd9e4b9cfe272166396b3330ac11ad539bdff9100c0f0a03af6ccf7a1e11,False,
2d|3b,2d,3b,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,0.045,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,51a71893ca198eb80e2608783f4117ba5f915b2814f4e376b005116150537085,True,tb_2d_3b_none
2d|3e,2d,3e,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,0.073,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,51a71893ca198eb80e2608783f4117ba5f915b2814f4e376b005116150537085,False,
2d|3g,2d,3g,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,0.042,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,f88c3abadccece641915358bd158bde6848db5285a7d4526c3ed146b23b9acca,True,tb_2d_3g_none
2d|3h,2d,3h,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,5.157,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,809f948f1ace67b95c338296f1dc80dfe22ddc4cfa9286988d774f82f72d576f,True,tb_2d_3h_none
2d|3i,2d,3i,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,0.095,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,51a71893ca198eb80e2608783f4117ba5f915b2814f4e376b005116150537085,False,
2d|3j,2d,3j,,207,207,31.0,59,57,1.477308,False,True,99,True,16,48,4.3125,0.214,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,f88c3abadccece641915358bd158bde6848db5285a7d4526c3ed146b23b9acca,False,
